City,Turnover_Rate,Average rent ($),Year,Total_Units,Buy_Price,Intl_Students_Prov,Annual_Rent,Cap_Rate,Price_to_Rent_Ratio,Average rent ($)_Lag1,Average rent ($)_Lag2,Average rent ($)_Growth,Turnover_Rate_Lag1,Turnover_Rate_Lag2,Turnover_Rate_Growth,Total_Units_Lag1,Total_Units_Lag2,Total_Units_Growth,Intl_Students_Prov_Lag1,Intl_Students_Prov_Lag2,Intl_Students_Prov_Growth,Cap_Rate_Lag1,Cap_Rate_Lag2,Cap_Rate_Growth,Student_Supply_Mismatch,Target_Next_Year_Rent,Target_Next_Year_Growth
Edmonton,30.4,1398.0,2023,81705.0,173433.33333333334,160510.0,16776.0,9.6728810301749,10.338181529168654,1304.0,1270.0,7.208588957055206,28.1,25.0,8.185053380782904,78791.0,75771.0,3.6983919483189798,128170.0,102740.0,25.23211359912616,8.98664752333094,8.714381015915372,7.636145793660809,21.53372165080718,1536.0,9.871244635193133
Edmonton,28.1,1536.0,2024,85795.0,190908.33333333337,159320.0,18432.0,9.654895455934346,10.357439959490742,1398.0,1304.0,9.871244635193133,30.4,28.1,-7.5657894736842035,81705.0,78791.0,5.005813597699049,160510.0,128170.0,-0.7413868294810277,9.6728810301749,8.98664752333094,-0.18593813140518334,-5.747200427180077,1603.0,4.361979166666666
Halifax,20.9,1109.0,2017,50769.0,224850.0,55000.0,13308.0,5.918612408272182,16.89585211902615,1063.0,1048.0,4.327375352775165,20.9,20.9,0.0,50769.0,50769.0,0.0,50840.0,48070.0,8.182533438237606,5.790066951620833,5.778084079944866,2.2201031132354165,8.182533438237606,1156.0,4.2380522993688015
Halifax,20.9,1156.0,2018,50769.0,228775.0,62960.0,13872.0,6.063599606600372,16.491854094579008,1109.0,1063.0,4.2380522993688,20.9,20.9,0.0,50769.0,50769.0,0.0,55000.0,50840.0,14.472727272727282,5.918612408272182,5.790066951620833,2.449682262105002,14.472727272727282,1202.0,3.9792387543252596
Halifax,20.9,1202.0,2019,50769.0,242866.66666666663,79135.0,14424.0,5.939061213285755,16.837677944167126,1156.0,1109.0,3.979238754325265,20.9,20.9,0.0,50769.0,50769.0,0.0,62960.0,55000.0,25.69091486658195,6.063599606600372,5.918612408272182,-2.053869011717957,25.69091486658195,1255.0,4.409317803660566
Halifax,18.8,1255.0,2020,52244.0,268991.6666666667,75125.0,15060.0,5.598686452492331,17.861332447985834,1202.0,1156.0,4.409317803660562,20.9,20.9,-10.047846889952138,50769.0,50769.0,2.9053162362859153,79135.0,62960.0,-5.067290073924302,5.939061213285755,6.063599606600372,-5.731120602562589,-7.972606310210217,1335.0,6.374501992031872
Halifax,14.4,1335.0,2021,53347.0,339733.3333333333,84785.0,16020.0,4.715463108320252,21.20682480233042,1255.0,1202.0,6.374501992031867,18.8,20.9,-23.404255319148938,52244.0,50769.0,2.111247224561663,75125.0,79135.0,12.858569051580693,5.598686452492331,5.939061213285755,-15.775545776079325,10.747321827019029,1449.0,8.539325842696629
Halifax,17.2,1449.0,2022,54695.0,414083.3333333333,88310.0,17388.0,4.199154759508956,23.814316386780153,1335.0,1255.0,8.539325842696632,14.4,18.8,19.444444444444443,53347.0,52244.0,2.526852494048404,84785.0,75125.0,4.157575042755202,4.715463108320252,5.598686452492331,-10.949260697221652,1.6307225487067978,1628.0,12.353347135955833
Halifax,11.1,1628.0,2023,55519.0,436708.3333333333,107770.0,19536.0,4.473466272302262,22.354030166530166,1449.0,1335.0,12.35334713595584,17.2,14.4,-35.46511627906976,54695.0,53347.0,1.5065362464576237,88310.0,84785.0,22.036009511946553,4.199154759508956,4.715463108320252,6.532541154196059,20.529473265488928,1707.0,4.8525798525798525
Halifax,10.5,1707.0,2024,59725.0,451208.3333333333,108000.0,20484.0,4.539809770061871,22.027354683330078,1628.0,1449.0,4.8525798525798525,11.1,17.2,-5.405405405405405,55519.0,54695.0,7.575784866442126,107770.0,88310.0,0.2134174631158947,4.473466272302262,4.199154759508956,1.4830445502714396,-7.362367403326231,1826.0,6.971294669009959
Hamilton,15.9,1109.0,2017,44012.0,316675.0,12990.0,13308.0,4.20241572590195,23.795837090471895,1042.0,1040.0,6.429942418426093,15.9,15.9,0.0,44012.0,44012.0,0.0,11105.0,9785.0,16.974335884736604,4.7653952424810235,5.31063829787234,-11.813910241073044,16.974335884736604,1162.0,4.779080252479711
Hamilton,15.9,1162.0,2018,44012.0,345175.0,15020.0,13944.0,4.039690012312596,24.754374641422835,1109.0,1042.0,4.779080252479706,15.9,15.9,0.0,44012.0,44012.0,0.0,12990.0,11105.0,15.627405696689767,4.20241572590195,4.7653952424810235,-3.8721945710030736,15.627405696689767,1219.0,4.905335628227195
Hamilton,15.9,1219.0,2019,44012.0,366233.3333333333,16015.0,14628.0,3.9941749340129244,25.036459757542612,1162.0,1109.0,4.905335628227192,15.9,15.9,0.0,44012.0,44012.0,0.0,15020.0,12990.0,6.624500665778954,4.039690012312596,4.20241572590195,-1.1266973000637504,6.624500665778954,1291.0,5.906480721903199
Hamilton,14.0,1291.0,2020,44258.0,414483.3333333333,14290.0,15492.0,3.737665366520568,26.754669076512606,1219.0,1162.0,5.906480721903207,15.9,15.9,-11.949685534591193,44012.0,44012.0,0.5589384713259982,16015.0,15020.0,-10.771152044957855,3.9941749340129244,4.039690012312596,-6.422091463947044,-11.330090516283853,1362.0,5.499612703330752
Hamilton,12.0,1362.0,2021,45147.0,487800.0,15380.0,16344.0,3.3505535055350553,29.845814977973568,1291.0,1219.0,5.499612703330747,14.0,15.9,-14.28571428571429,44258.0,44012.0,2.008676397487452,14290.0,16015.0,7.627711686494054,3.737665366520568,3.9941749340129244,-10.357049736260338,5.619035289006602,1438.0,5.580029368575625
Hamilton,14.9,1438.0,2022,45212.0,581966.6666666666,17480.0,17256.0,2.965118277106364,33.72546747025189,1362.0,1291.0,5.580029368575623,12.0,14.0,24.16666666666667,45147.0,44258.0,0.1439741289565255,15380.0,14290.0,13.654096228868662,3.3505535055350553,3.737665366520568,-11.5036285136757,13.510122099912136,1617.0,12.447844228094576
Hamilton,12.3,1617.0,2023,44765.0,533941.6666666666,21270.0,19404.0,3.634104849156431,27.51709269566412,1438.0,1362.0,12.447844228094574,14.9,12.0,-17.4496644295302,45212.0,45147.0,-0.9886755728567675,17480.0,15380.0,21.681922196796343,2.965118277106364,3.3505535055350553,22.56188487370987,22.67059776965311,1632.0,0.927643784786642
Hamilton,11.1,1632.0,2024,45445.0,520425.0,20930.0,19584.0,3.763078253350627,26.573988970588236,1617.0,1438.0,0.927643784786647,12.3,14.9,-9.756097560975618,44765.0,45212.0,1.5190438959008068,21270.0,17480.0,-1.5984955336154183,3.634104849156431,2.965118277106364,3.548973118487031,-3.117539429516225,1656.0,1.4705882352941175
London,21.1,1037.0,2017,45580.0,146283.33333333334,12990.0,12444.0,8.506779081690782,11.755330547519556,1000.0,959.0,3.699999999999992,21.1,21.1,0.0,45580.0,45580.0,0.0,11105.0,9785.0,16.974335884736604,9.513742071881607,9.494396699896873,-10.584299874672453,16.974335884736604,1088.0,4.918032786885246
London,21.1,1088.0,2018,45580.0,189291.66666666663,15020.0,13056.0,6.897292537970505,14.498442606209148,1037.0,1000.0,4.918032786885251,21.1,21.1,0.0,45580.0,45580.0,0.0,12990.0,11105.0,15.627405696689767,8.506779081690782,9.513742071881607,-18.920046333216646,15.627405696689767,1107.0,1.7463235294117647
London,21.1,1107.0,2019,45580.0,227341.66666666663,16015.0,13284.0,5.843187566438181,17.113946602428985,1088.0,1037.0,1.7463235294117752,21.1,21.1,0.0,45580.0,45580.0,0.0,15020.0,12990.0,6.624500665778954,6.897292537970505,8.506779081690782,-15.282880430681123,6.624500665778954,1207.0,9.033423667570009
London,19.3,1207.0,2020,46326.0,272225.0,14290.0,14484.0,5.320598769400312,18.794877105771885,1107.0,1088.0,9.033423667570005,21.1,21.1,-8.530805687203792,45580.0,45580.0,1.636682755594565,16015.0,15020.0,-10.771152044957855,5.843187566438181,6.897292537970505,-8.943556767533689,-12.40783480055242,1275.0,5.633802816901409
London,16.1,1275.0,2021,47214.0,353958.3333333333,15380.0,15300.0,4.322542672160094,23.134531590413943,1207.0,1107.0,5.633802816901401,19.3,21.1,-16.580310880829007,46326.0,45580.0,1.9168501489444267,14290.0,16015.0,7.627711686494054,5.320598769400312,5.843187566438181,-18.75834169229621,5.710861537549627,1393.0,9.254901960784313
London,19.1,1393.0,2022,47778.0,408025.0,17480.0,16716.0,4.096807793640096,24.409248624072745,1275.0,1207.0,9.254901960784313,16.1,19.3,18.633540372670797,47214.0,46326.0,1.1945609353158027,15380.0,14290.0,13.654096228868662,4.322542672160094,5.320598769400312,-5.222270678179153,12.45953529355286,1479.0,6.173725771715722
London,15.1,1479.0,2023,47023.0,359691.6666666667,21270.0,17748.0,4.934226073257188,20.26660280970626,1393.0,1275.0,6.173725771715732,19.1,16.1,-20.94240837696336,47778.0,47214.0,-1.5802252082548485,17480.0,15380.0,21.681922196796343,4.096807793640096,4.322542672160094,20.440750989516854,23.26214740505119,1548.0,4.665314401622718
London,14.4,1548.0,2024,48189.0,381041.6666666667,20930.0,18576.0,4.875057408419901,20.512578954923917,1479.0,1393.0,4.665314401622722,15.1,19.1,-4.635761589403964,47023.0,47778.0,2.4796376241413842,21270.0,17480.0,-1.5984955336154183,4.934226073257188,4.096807793640096,-1.1991478290379165,-4.0781331577568025,1651.0,6.6537467700258395
Montreal,17.4,782.0,2017,590305.0,274983.3333333333,240640.0,9384.0,3.4125704588156864,29.303424268258027,791.0,760.0,-1.1378002528445008,17.4,17.4,0.0,590305.0,590305.0,0.0,240640.0,240640.0,0.0,3.4518455663979637,3.31656464028123,-1.1378002528444897,0.0,809.0,3.4526854219948846
Montreal,17.4,809.0,2018,590305.0,274983.3333333333,240640.0,9708.0,3.530395781562519,28.325436066474385,782.0,791.0,3.4526854219948833,17.4,17.4,0.0,590305.0,590305.0,0.0,240640.0,240640.0,0.0,3.4125704588156864,3.4518455663979637,3.452685421994861,0.0,855.0,5.686032138442522
Montreal,17.4,855.0,2019,590305.0,274983.3333333333,240640.0,10260.0,3.731135220316383,26.801494476933073,809.0,782.0,5.6860321384425205,17.4,17.4,0.0,590305.0,590305.0,0.0,240640.0,240640.0,0.0,3.530395781562519,3.4125704588156864,5.6860321384425205,0.0,856.0,0.11695906432748539
Montreal,16.549999999999997,856.0,2019,596601.0,290645.8333333333,220850.0,10272.0,3.5341982653573223,28.29496041017653,855.0,809.0,0.11695906432749315,17.4,17.4,-4.885057471264376,590305.0,590305.0,1.0665672830147077,240640.0,240640.0,-8.223902925531911,3.731135220316383,3.530395781562519,-5.278204710639278,-9.290470208546619,903.0,5.490654205607477
Montreal,15.7,903.0,2020,602897.0,306308.3333333333,201060.0,10836.0,3.5376118834507717,28.267657192075795,856.0,855.0,5.490654205607481,16.549999999999997,17.4,-5.1359516616314105,596601.0,590305.0,1.0553116739663526,220850.0,240640.0,-8.960833144668323,3.5341982653573223,3.731135220316383,0.09658818880962095,-10.016144818634675,903.0,0.0
Montreal,13.55,903.0,2020,607827.0,326566.6666666666,223825.0,10836.0,3.3181586199857103,30.13719699766211,903.0,856.0,0.0,15.7,16.549999999999997,-13.694267515923563,602897.0,596601.0,0.8177184494200462,201060.0,220850.0,11.322490798766527,3.5376118834507717,3.5341982653573223,-6.203429621312651,10.504772349346482,932.0,3.211517165005537
Montreal,11.4,932.0,2021,612757.0,346825.0,246590.0,11184.0,3.224681035104159,31.01081902718169,903.0,903.0,3.2115171650055396,13.55,15.7,-15.867158671586722,607827.0,602897.0,0.8110860491554295,223825.0,201060.0,10.170892438288837,3.3181586199857103,3.5376118834507717,-2.817152390440991,9.359806389133407,932.0,0.0
Montreal,11.4,932.0,2021,616993.0,366804.1666666666,298410.0,11184.0,3.0490384287710297,32.797225202670475,932.0,903.0,0.0,11.4,13.55,0.0,612757.0,607827.0,0.6913017721543735,246590.0,223825.0,21.01463968530759,3.224681035104159,3.3181586199857103,-5.446821078459186,20.323337913153217,1022.0,9.656652360515022
Montreal,11.4,1022.0,2022,621229.0,386783.3333333333,350230.0,12264.0,3.1707674408583615,31.538106110023918,932.0,932.0,9.656652360515029,11.4,11.4,0.0,616993.0,612757.0,0.6865556011170337,298410.0,246590.0,17.365369793237484,3.0490384287710297,3.224681035104159,3.992373823126827,16.67881419212045,1022.0,0.0
Montreal,10.850000000000001,1022.0,2022,626968.5,386537.5,401927.5,12264.0,3.1727840119005273,31.518060991519896,1022.0,932.0,0.0,11.4,11.4,-4.824561403508765,621229.0,616993.0,0.9238944093080015,350230.0,298410.0,14.761014190674704,3.1707674408583615,3.0490384287710297,0.06359883150621748,13.837119781366702,1096.0,7.240704500978473
Montreal,10.3,1096.0,2023,632708.0,386291.6666666667,453625.0,13152.0,3.4046812641570487,29.37132502027575,1022.0,1022.0,7.240704500978468,10.850000000000001,11.4,-5.069124423963145,626968.5,621229.0,0.9154367404422992,401927.5,350230.0,12.862394337287197,3.1727840119005273,3.1707674408583615,7.308951740386926,11.946957596844898,1096.0,0.0
Montreal,9.95,1096.0,2023,643036.5,396066.6666666667,425695.0,13152.0,3.320653088705605,30.114557988645583,1096.0,1022.0,0.0,10.3,10.850000000000001,-3.398058252427194,632708.0,626968.5,1.6324275969325397,453625.0,401927.5,-6.15706806282722,3.4046812641570487,3.1727840119005273,-2.4680188520451063,-7.789495659759759,1176.0,7.2992700729927
Montreal,9.6,1176.0,2024,653365.0,405841.6666666667,397765.0,14112.0,3.477218126937845,28.75862150415722,1096.0,1096.0,7.299270072992692,9.95,10.3,-3.5175879396984855,643036.5,632708.0,1.6062074236843582,425695.0,453625.0,-6.561035483151079,3.320653088705605,3.4046812641570487,4.714886922839301,-8.167242906835437,1176.0,0.0
Montreal,10.35,1176.0,2024,660315.5,415604.1666666667,397765.0,14112.0,3.3955386234898994,29.450408635676496,1176.0,1096.0,0.0,9.6,9.95,7.8125,653365.0,643036.5,1.0638004790584077,397765.0,425695.0,0.0,3.477218126937845,3.320653088705605,-2.3489899243069656,-1.0638004790584077,1346.0,14.45578231292517
Montreal,11.1,1346.0,2025,667266.0,425366.6666666667,397765.0,16152.0,3.7971945772274895,26.335231963017996,1176.0,1176.0,14.45578231292517,10.35,9.6,7.246376811594213,660315.5,653365.0,1.052602884530196,397765.0,397765.0,0.0,3.3955386234898994,3.477218126937845,11.828931968524392,-1.052602884530196,1346.0,0.0
Ottawa,20.3,1201.0,2016,63768.0,260691.66666666663,11105.0,14412.0,5.528370041236455,18.088514201128685,1044.0,1174.0,15.038314176245215,20.3,20.3,0.0,63768.0,63768.0,0.0,10445.0,9785.0,6.318812829104825,4.763724511621275,5.310548470189106,16.0514221120428,6.318812829104825,1062.0,-11.5736885928393
Ottawa,20.3,1062.0,2016,63768.0,264104.1666666666,12047.5,12744.0,4.825368778102075,20.723804666248167,1201.0,1044.0,-11.573688592839304,20.3,20.3,0.0,63768.0,63768.0,0.0,11105.0,10445.0,8.487167942368302,5.528370041236455,4.763724511621275,-12.71624833161763,8.487167942368302,1231.0,15.913370998116761
Ottawa,20.3,1231.0,2017,63768.0,267516.6666666667,12990.0,14772.0,5.5218989471060995,18.109712067876163,1062.0,1201.0,15.913370998116761,20.3,20.3,0.0,63768.0,63768.0,0.0,12047.5,11105.0,7.823199833990446,4.825368778102075,5.528370041236455,14.434755166588232,7.823199833990446,1086.0,-11.779041429731924
Ottawa,20.3,1086.0,2017,63768.0,274958.3333333334,14005.0,13032.0,4.739627216244885,21.09870574994885,1231.0,1062.0,-11.77904142973193,20.3,20.3,0.0,63768.0,63768.0,0.0,12990.0,12047.5,7.813702848344883,5.5218989471060995,4.825368778102075,-14.16671580473572,7.813702848344883,1297.0,19.429097605893187
Ottawa,20.3,1297.0,2018,63768.0,282400.0,15020.0,15564.0,5.511331444759207,18.14443587766641,1086.0,1231.0,19.429097605893176,20.3,20.3,0.0,63768.0,63768.0,0.0,14005.0,12990.0,7.247411638700463,4.739627216244885,5.5218989471060995,16.281960443414988,7.247411638700463,1138.0,-12.259059367771782
Ottawa,20.3,1138.0,2018,63768.0,295229.1666666666,15517.5,13656.0,4.625559240702844,21.619007518062876,1297.0,1086.0,-12.259059367771785,20.3,20.3,0.0,63768.0,63768.0,0.0,15020.0,14005.0,3.312250332889488,5.511331444759207,4.739627216244885,-16.07183695871992,3.312250332889488,1410.0,23.901581722319857
Ottawa,20.3,1410.0,2019,63768.0,308058.3333333333,16015.0,16920.0,5.492466253685721,18.206757289204095,1138.0,1297.0,23.901581722319865,20.3,20.3,0.0,63768.0,63768.0,0.0,15517.5,15020.0,3.2060576768164983,4.625559240702844,5.511331444759207,18.741669231138246,3.2060576768164983,1244.0,-11.77304964539007
Ottawa,19.1,1244.0,2019,64926.0,333641.6666666666,15152.5,14928.0,4.474261308289833,22.35005805644873,1410.0,1138.0,-11.773049645390065,20.3,20.3,-5.9113300492610765,63768.0,63768.0,1.8159578471960813,16015.0,15517.5,-5.385576022478922,5.492466253685721,4.625559240702844,-18.538210311490232,-7.2015338696750035,1517.0,21.94533762057878
Ottawa,17.9,1517.0,2020,66084.0,359225.0,14290.0,18204.0,5.067576031734985,19.733300373544274,1244.0,1410.0,21.945337620578776,19.1,20.3,-6.282722513089023,64926.0,63768.0,1.7835689862304882,15152.5,16015.0,-5.692130011549246,4.474261308289833,5.492466253685721,13.260618514744959,-7.475698997779734,1315.0,-13.315754779169414
Ottawa,17.9,1315.0,2020,66375.5,380412.5,14835.0,15780.0,4.148128676108172,24.107256020278832,1517.0,1244.0,-13.315754779169408,17.9,19.1,0.0,66084.0,64926.0,0.4411052599721632,14290.0,15152.5,3.813855843247027,5.067576031734985,4.474261308289833,-18.14373084624489,3.372750583274864,1550.0,17.870722433460077
Ottawa,17.9,1550.0,2021,66667.0,401600.0,15380.0,18600.0,4.631474103585657,21.591397849462364,1315.0,1517.0,17.870722433460084,17.9,17.9,0.0,66375.5,66084.0,0.43916806653057083,14835.0,14290.0,3.6737445230872856,4.148128676108172,5.067576031734985,11.652131966430845,3.2345764565567148,1379.0,-11.032258064516128
Ottawa,20.35,1379.0,2021,68864.5,417220.8333333334,16430.0,16548.0,3.966244894290593,25.21276488598824,1550.0,1315.0,-11.032258064516132,17.9,17.9,13.687150837988838,66667.0,66375.5,3.2962335188324143,15380.0,14835.0,6.827048114434331,4.631474103585657,4.148128676108172,-14.363228518973003,3.5308145956019166,1625.0,17.83901377810007
Ottawa,22.8,1625.0,2022,71062.0,432841.6666666667,17480.0,19500.0,4.505111568895477,22.197008547008547,1379.0,1550.0,17.839013778100067,20.35,17.9,12.039312039312033,68864.5,66667.0,3.1910490891533305,16430.0,15380.0,6.390748630553866,3.966244894290593,4.631474103585657,13.586318771707262,3.199699541400536,1499.0,-7.753846153846154
Ottawa,19.75,1499.0,2022,71826.5,424116.6666666667,19375.0,17988.0,4.241285809722167,23.57775554073086,1625.0,1379.0,-7.753846153846156,22.8,20.35,-13.377192982456144,71062.0,68864.5,1.0758211139568319,17480.0,16430.0,10.84096109839816,4.505111568895477,3.966244894290593,-5.856142631290973,9.76513998444133,1698.0,13.275517011340893
Ottawa,16.7,1698.0,2023,72591.0,415391.6666666667,21270.0,20376.0,4.90525006519951,20.38632050778694,1499.0,1625.0,13.275517011340888,19.75,22.8,-15.443037974683548,71826.5,71062.0,1.0643703925431458,19375.0,17480.0,9.780645161290312,4.241285809722167,4.505111568895477,15.654786903428164,8.716274768747166,1544.0,-9.069493521790342
Ottawa,16.6,1544.0,2023,75527.0,412704.1666666667,21100.0,18528.0,4.489414330280972,22.274620394358088,1698.0,1499.0,-9.069493521790339,16.7,19.75,-0.5988023952095634,72591.0,71826.5,4.044578529018739,21270.0,19375.0,-0.7992477668077091,4.90525006519951,4.241285809722167,-8.477360570640446,-4.843826295826448,1880.0,21.761658031088082
Ottawa,16.5,1880.0,2024,78463.0,410016.6666666667,20930.0,22560.0,5.502215357099304,18.174497635933808,1544.0,1698.0,21.761658031088093,16.6,16.7,-0.6024096385542244,75527.0,72591.0,3.8873515431567585,21100.0,21270.0,-0.805687203791472,4.489414330280972,4.90525006519951,22.559758407394437,-4.693038746948231,1684.0,-10.425531914893616
Ottawa,15.5,1684.0,2024,80311.5,406154.1666666667,20930.0,20208.0,4.975450619120408,20.098682040116127,1880.0,1544.0,-10.425531914893615,16.5,16.6,-6.060606060606055,78463.0,75527.0,2.355887488370323,20930.0,21100.0,0.0,5.502215357099304,4.489414330280972,-9.57368448509075,-2.355887488370323,1926.0,14.370546318289787
Ottawa,14.5,1926.0,2025,82160.0,402291.6666666667,20930.0,23112.0,5.745085447954428,17.4061814930195,1684.0,1880.0,14.37054631828978,15.5,16.5,-6.451612903225811,80311.5,78463.0,2.3016629000828015,20930.0,20930.0,0.0,4.975450619120408,5.502215357099304,15.468645711734164,-2.3016629000828015,1757.0,-8.774662512980271
Quebec City,22.1,820.0,2017,91787.0,176491.66666666666,240640.0,9840.0,5.575334057320931,17.936144986449865,808.0,788.0,1.4851485148514865,22.1,22.1,0.0,91787.0,91787.0,0.0,240640.0,240640.0,0.0,5.493743802823552,5.35776004532792,1.4851485148514865,0.0,839.0,2.317073170731707
Quebec City,22.1,839.0,2018,91787.0,176491.66666666666,240640.0,10068.0,5.704518626941782,17.529962918818697,820.0,808.0,2.3170731707317094,22.1,22.1,0.0,91787.0,91787.0,0.0,240640.0,240640.0,0.0,5.575334057320931,5.493743802823552,2.3170731707317094,0.0,862.0,2.7413587604290823
Quebec City,22.1,862.0,2019,91787.0,176491.66666666666,240640.0,10344.0,5.86089994806176,17.062226089198248,839.0,820.0,2.741358760429091,22.1,22.1,0.0,91787.0,91787.0,0.0,240640.0,240640.0,0.0,5.704518626941782,5.575334057320931,2.741358760429091,0.0,862.0,0.0
Quebec City,21.8,862.0,2019,93441.5,178529.16666666663,220850.0,10344.0,5.794011249329009,17.259200180458876,862.0,839.0,0.0,22.1,22.1,-1.3574660633484226,91787.0,91787.0,1.8025428437578261,240640.0,240640.0,-8.223902925531911,5.86089994806176,5.704518626941782,-1.1412701005904524,-10.026445769289737,899.0,4.292343387470997
